,Address,Lat,Long,Zipcode
361,"1600 HIGH ST, Oakland, CA",37.7737718,-122.2129682,94601
362,"2700 MONTICELLO AV, Oakland, CA",37.779003,-122.1982614,94619
363,"3800 BUELL ST, Oakland, CA",37.78592920000001,-122.1866729,94619
364,"900 85TH AV, Oakland, CA",37.7493024,-122.185292,94621
365,"00 LAKESIDE DR, Oakland, CA",37.8087498,-122.263705,94612
366,"900 E 10TH ST, Oakland, CA",37.7908425,-122.2533093,94606
367,"500 16TH STREET, Oakland, CA",37.8061123,-122.2704672,94612
368,"8400 EDES AVE, Oakland, CA",37.742063,-122.194795,94621
369,"900 63RD, Oakland, CA",37.847164,-122.2765432,94608
370,"700 35TH ST, Oakland, CA",37.8242604,-122.2701443,94609
371,"5900 CHABOT ROAD, Oakland, CA",37.8464308,-122.2532611,94618
372,"600 SANTA RAY AV, Oakland, CA",37.8119539,-122.2402403,94610
373,"71ST AV & HAWLEY ST, Oakland, CA",37.7556478,-122.1954068,94621
374,"5900 SHEPHERD CANYON RD, Oakland, CA",37.8235027,-122.2034286,94611
375,"MERRIMAC ST, Oakland, CA",37.817092,-122.2694247,94612
376,"1100 E 28TH ST, Oakland, CA",37.8000212,-122.2366853,94610
377,"3800 MARKET ST, Oakland, CA",37.8279986,-122.2745904,94608
378,"9900 MEDFORD AV, Oakland, CA",37.7393505,-122.1771737,94603
379,"2800 TRUMAN AV, Oakland, CA",37.7470796,-122.1516087,94605
380,"6100 HARWOOD AVE, Oakland, CA",37.849009,-122.250402,94618
381,"1400 DERBY AV, Oakland, CA",37.7783507,-122.2273655,94601
382,"1900 WOODHAVEN WY, Oakland, CA",37.8417671,-122.2036458,94611
383,"2900 SUMMIT ST, Oakland, CA",37.81779290000001,-122.2649558,94609
384,"1500 105TH AV, Oakland, CA",37.7396851,-122.1654248,94603
385,"1400 102ND AVE, Oakland, CA",37.7415163,-122.1683751,94603
386,"1900 PLEASANT VALLEY AV, Oakland, CA",37.830897,-122.2481228,94611
387,"3000 WEST ST, Oakland, CA",37.8200832,-122.2735429,94608
388,"1500 24TH AV, Oakland, CA",37.7833668,-122.2336409,94601
389,"4800 TOMPKINS AV, Oakland, CA",37.7849828,-122.1851825,94619
390,"5600 LAVERNE AV, Oakland, CA",37.7729393,-122.1941823,94605
391,"2200 MARKET ST, Oakland, CA",37.8138358,-122.2788957,94607
392,"3700 PARK BOULEVARD WY, Oakland, CA",37.8048361,-122.2313083,94610
393,"1000 W GRAND AV, Oakland, CA",37.8153589,-122.2809401,94607
394,"2100 E 20TH ST, Oakland, CA",37.789367,-122.2349692,94606
395,"5800 VALLEJO ST, Oakland, CA",37.8402764,-122.2856848,94608
396,"6100 HARMON AV, Oakland, CA",37.7675124,-122.194005,94621
397,"400 EMBARCADERO WEST, Oakland, CA",37.7951047,-122.2755004,94607
398,"10300 E ST, Oakland, CA",37.737629,-122.173616,94603
399,"3700 LOMA VISTA AV, Oakland, CA",37.793154,-122.197818,94619
400,"800 7TH AV, Oakland, CA",37.7916134,-122.2559474,94606
401,"4600 SHATTUCK AV, Oakland, CA",37.8337618,-122.2636672,94609
402,"3500 68TH AV, Oakland, CA",37.7724167,-122.1743611,94605
403,"800 W MACARTHUR BOULEVARD, Oakland, CA",37.82764840000001,-122.2716519,94608
404,"600 55TH ST, Oakland, CA",37.8405283,-122.2649865,94609
405,"1900 69TH AV, Oakland, CA",37.7638078,-122.1848708,94621
406,"9100 OLIVE ST, Oakland, CA",37.7520652,-122.1672258,94603
407,"4900 TIDEWATER AV, Oakland, CA",37.7610859,-122.2183333,94601
408,"900 36TH ST, Oakland, CA",37.8263038,-122.2750217,94608
409,"5200 BROADWAY, Oakland, CA",37.8362592,-122.2503662,94618
410,"1500 78TH AV, Oakland, CA",37.7586607,-122.1813233,94621
411,"400 STOW AV, Oakland, CA",37.8036762,-122.2511514,94606
412,"1700 SAN PABLO AV, Oakland, CA",37.80713710000001,-122.2721269,94612
413,"2300 E 19TH ST, Oakland, CA",37.7865838,-122.2324925,94601
414,"11TH AV & E 15TH ST, Oakland, CA",37.7920153,-122.2479207,94606
415,"3400 FOOTHILL BLVD, Oakland, CA",37.7830377,-122.2199843,94601
416,"2500 80TH AV, Oakland, CA",37.7634706,-122.1672275,94605
417,"400 HALE AV, Oakland, CA",37.7321993,-122.1809353,94603
418,"1200 FRUITVALE AV, Oakland, CA",37.7764448,-122.2264359,94601
419,"EMBARCADERO W & JEFFERSON, Oakland, CA",37.796872,-122.2803099,94607
420,"1300 MADISON ST, Oakland, CA",37.8008498,-122.2644764,94612
421,"2800 82ND AV, Oakland, CA",37.7626691,-122.164574,94605
422,"1500 WEBSTER ST, Oakland, CA",37.8043844,-122.2681646,94612
423,"1200 7TH ST, Oakland, CA",37.8044631,-122.2892616,94607
424,"3300 64TH AV PL, Oakland, CA",37.7736473,-122.1793077,94605
425,"9900 GIBRALTAR RD, Oakland, CA",37.7302716,-122.1886955,94603
426,"BANCROFT AV & HAVENSCOURT BLVD, Oakland, CA",37.7696302,-122.1818219,94605
427,"W EMBARCADERO, Oakland, CA",37.7953389,-122.2768569,94607
428,"9600 BIRCH ST, Oakland, CA",37.7482947,-122.166117,94603
429,"600 85TH AV, Oakland, CA",37.7418616,-122.1919591,94621
430,"400 30TH ST, Oakland, CA",37.8192492,-122.2648127,94609
431,"MACARTHUR BLVD & SEMINARY AV, Oakland, CA",37.7764849,-122.1839445,94605
432,"9TH AV & INTERNATIONAL BLVD, Oakland, CA",37.7928231,-122.2505216,94606
433,"2700 BARRY PL, Oakland, CA",37.791414,-122.2213585,94601
434,"4600 DAVENPORT AVE, Oakland, CA",37.7893951,-122.1838126,94619
435,"1400 LEIMERT BLVD, Oakland, CA",37.81189,-122.2128106,94602
436,"6300 BAKER ST, Oakland, CA",37.846775,-122.2793595,94608
437,"1700 8TH AV, Oakland, CA",37.7955437,-122.2485592,94606
438,"200 STOWE ST, Oakland, CA",37.4196302,-122.1896477,94025
439,"8300 E ST, Oakland, CA",37.75173729999999,-122.1849037,94621
440,"3800 MADRONE AV, Oakland, CA",37.7889012,-122.190069,94619
441,"3000 WEBSTER ST, Oakland, CA",37.818819,-122.2634527,94609
442,"2300 81ST AV, Oakland, CA",37.7615066,-122.1689262,94605
443,"700 HILLGIRT CIR, Oakland, CA",37.8075128,-122.2434548,94610
444,"2400 MARKET ST, Oakland, CA",37.8160809,-122.277795,94607
445,"2200 E 19TH ST, Oakland, CA",37.7879063,-122.2347027,94606
446,"3900 ENOS AVE, Oakland, CA",37.78783749999999,-122.1861567,94619
447,"300 BLK MARTIN LUTHER KING , Oakland, CA",37.798392,-122.280236,94607
448,"5600 SHAFTER AVE, Oakland, CA",37.8435663,-122.2527299,94618
449,"6900 FOOTHILL BLVD, Oakland, CA",37.7692533,-122.1722603,94605
450,"2000 80TH AV, Oakland, CA",37.7607087,-122.1733481,94621
451,"3400 DEERING ST, Oakland, CA",37.7887728,-122.2121823,94601
452,"1700 FRUITVALE AV, Oakland, CA",37.7814336,-122.2239399,94601
453,"5800 TRASK ST, Oakland, CA",37.77052339999999,-122.1932158,94605
454,"600 18TH ST, Oakland, CA",37.8088101,-122.2727763,94612
455,"2100 13 AVE, Oakland, CA",37.7944375,-122.240473,94606
456,"2600 SEMINARY AV, Oakland, CA",37.7716542,-122.1902471,94605
457,"MCGURRIN RD & SEQUOYAH RD, Oakland, CA",37.7667543,-122.1363426,94605
458,"900 26TH ST, Oakland, CA",37.8175429,-122.2775717,94607
459,"8T H &ADELINE ST ST, Oakland, CA",37.8048507,-122.2878486,94607
460,"9300 OLIVE ST, Oakland, CA",37.7510528,-122.1663783,94603
461,"1400 47TH AV, Oakland, CA",37.7704551,-122.2108013,94601
462,"400 44TH ST, Oakland, CA",37.8326762,-122.2588536,94609
463,"2600 65TH AV, Oakland, CA",37.7687204,-122.1852699,94605
464,"2800 MORGAN AV, Oakland, CA",37.8031921,-122.2038099,94602
465,"2900 MORCOM AV, Oakland, CA",37.7777773,-122.1920097,94619
466,"8300 EDES AVE, Oakland, CA",37.7441243,-122.1952082,94621
467,"300 BLK NEWTON AVE, Oakland, CA",37.8017031,-122.2484429,94606
468,"2700 HAROLD ST, Oakland, CA",37.7968644,-122.2127015,94602
469,"10200 DANTE AV, Oakland, CA",37.7444098,-122.1576854,94603
470,"1300 77TH AV, Oakland, CA",37.757041,-122.1849504,94621
471,"2200 CHURCH ST, Oakland, CA",37.7660571,-122.1827464,94605
472,"2200 E 12TH ST, Oakland, CA",37.78389019999999,-122.2380686,94606
473,"1600 85TH AV, Oakland, CA",37.7544074,-122.175751,94621
474,"00 CARY CT, Oakland, CA",37.7353353,-122.1836945,94603
475,"4900 TELEGRAPH AVE, Oakland, CA",37.8360592,-122.2622649,94609
476,"5000 CLAREWOOD DR, Oakland, CA",37.8362053,-122.2298025,94618
477,"8TH ST & BROADWAY, Oakland, CA",37.8002327,-122.2737824,94607
478,"700 JULIE ANN WY, Oakland, CA",37.7591992,-122.2086136,94621
479,"1400 FRANKLIN ST, Oakland, CA",37.8039283,-122.2697944,94612
480,"7700 MACARTHUR BLVD, Oakland, CA",37.7672591,-122.1686765,94605
481,"2100 VICKSBURG AV, Oakland, CA",37.7745869,-122.2029709,94601
482,"3500 VICTOR AV, Oakland, CA",37.7979776,-122.1926637,94619
483,"4100 REDWOOD RD., Oakland, CA",37.7983435,-122.1824224,94619
484,"18TH ST & SAN PABLO AV, Oakland, CA",37.80881,-122.2727754,94612
485,"1400 ALICE ST, Oakland, CA",37.8044384,-122.2648442,94612
486,"1200 24TH ST, Oakland, CA",37.8178103,-122.2845507,94607
487,"800 BROCKHURST ST, Oakland, CA",37.8225955,-122.2729379,94608
488,"1100 23RD AV, Oakland, CA",37.7811939,-122.2372023,94606
489,"1200 13TH AV, Oakland, CA",37.7891848,-122.2478187,94606
490,"4200 TELEGRAPH AVE, Oakland, CA",37.8308739,-122.2639934,94609
491,"1900 EMBARCADERO COVE, Oakland, CA",37.7831042,-122.2426557,94606
492,"1400 52ND AV, Oakland, CA",37.768673,-122.2070311,94601
493,"MILLER AV & E 16TH ST, Oakland, CA",37.784449,-122.2333508,94601
494,"2800 NICOL AV, Oakland, CA",37.7942796,-122.2170365,94602
495,"700 58TH ST, Oakland, CA",37.8438291,-122.2681918,94609
496,"300 4TH ST, Oakland, CA",37.796351,-122.2721059,94607
497,"8400 EDES AV, Oakland, CA",37.742063,-122.194795,94621
498,"1600 E 33RD ST, Oakland, CA",37.8000216,-122.2270197,94602
499,"1400 13TH ST, Oakland, CA",37.809899,-122.2920178,94607
500,"FOOTHILL BOULEVARD, Oakland, CA",37.7822184,-122.2191186,94601
501,"5600 ESTATES DRIVE, Oakland, CA",37.8346173,-122.2194524,94618
502,"1500 13TH AV, Oakland, CA",37.7905411,-122.2462596,94606
503,"5500 FOOTHILL BLVD, Oakland, CA",37.7727297,-122.1954542,94605
504,"1300 HARRISON ST, Oakland, CA",37.8022423,-122.2680246,94612
505,"100 5TH ST, Oakland, CA",37.7948734,-122.2667712,94607
506,"400 6TH ST, Oakland, CA",37.7990217,-122.2747984,94607
507,"3200 BROOKDALE AVE, Oakland, CA",37.7913282,-122.2133349,94602
508,"1900 IRVING AV, Oakland, CA",37.7853344,-122.229931,94601
509,"2600 TELEGRAPH AV, Oakland, CA",37.8156519,-122.2675772,94612
510,"WEBSTER ST & 24TH ST, Oakland, CA",37.8132923,-122.2648948,94612
511,"4000 E 17TH ST, Oakland, CA",37.7761849,-122.2166628,94601
512,"4500 MARTIN LUTHER KING JR W, Oakland, CA",37.8337266,-122.2670614,94609
513,"9200 D ST, Oakland, CA",37.7460941,-122.1787611,94603
514,"6100 MACARTHUR BLVD, Oakland, CA",37.7755412,-122.1823134,94605
515,"400 40TH, Oakland, CA",37.8286058,-122.2599187,94609
516,"00 VERNON ST, Oakland, CA",37.8123854,-122.2608606,94610
517,"2400 BEST AV, Oakland, CA",37.7767452,-122.2005173,94601
518,"400 40TH ST, Oakland, CA",37.8286058,-122.2599187,94609
519,"3200 TELEGRAPH AVE, Oakland, CA",37.8207995,-122.2663192,94609
520,"7800 GARFIELD AV, Oakland, CA",37.76415610000001,-122.1725872,94605
521,"81ST AV & HOLLY ST, Oakland, CA",37.75739910000001,-122.1779961,94621
522,"9400 D ST, Oakland, CA",37.744877,-122.1775756,94603
523,"JACK LONDON HOTEL, Oakland, CA",37.7953206,-122.2760232,94607
524,"1600 73RD AV, Oakland, CA",37.7605868,-122.1849516,94621
525,"6500 TELEGRAPH AV, Oakland, CA",37.8510493,-122.2603981,94609
526,"1300 16TH ST, Oakland, CA",37.8117738,-122.2887574,94607
527,"1600 10TH ST, Oakland, CA",37.80841849999999,-122.2963131,94607
528,"1900 E 20TH ST, Oakland, CA",37.790628,-122.2370685,94606
529,"3200 MONTEREY BLVD, Oakland, CA",37.8051959,-122.1925804,94602
530,"30TH ST & BROADWAY, Oakland, CA",37.8185937,-122.262209,94611
531,"2500 MYRTLE ST, Oakland, CA",37.8170313,-122.2786278,94607
532,"HARRISON ST & 14TH ST, Oakland, CA",37.8029283,-122.2676028,94612
533,"3400 LAKESHORE AVE, Oakland, CA",37.8109112,-122.2426779,94610
534,"800 59TH ST, Oakland, CA",37.8442363,-122.2707718,94609
535,"1300 73RD AV, Oakland, CA",37.7585331,-122.1878335,94621
536,"5800 PATTON ST, Oakland, CA",37.8491127,-122.2433562,94618
537,"1400 35TH AV, Oakland, CA",37.776168,-122.2226893,94601
538,"2100 104TH AV, Oakland, CA",37.7421153,-122.1596478,94603
539,"3900 SHAFTER AVE, Oakland, CA",37.8276954,-122.2597186,94609
540,"1300 BROADWAY, Oakland, CA",37.8036623,-122.2712843,94612
541,"5000 FOOTHILL BLVD, Oakland, CA",37.7726565,-122.2063786,94601
542,"1200 98TH AV, Oakland, CA",37.7426729,-122.1735628,94603
543,"1200 W GRAND AV, Oakland, CA",37.8158635,-122.2850502,94607
544,"1900 LINDEN ST, Oakland, CA",37.8126398,-122.2824315,94607
545,"2900 MINNA AVE, Oakland, CA",37.7855882,-122.2033157,94619
546,"7000 COLISEUM WAY, Oakland, CA",37.7503423,-122.2028058,94621
547,"WEBSTER ST./EMBARCADERO W, Oakland, CA",37.7946649,-122.2771779,94607
548,"200 4TH ST, Oakland, CA",37.7952107,-122.2687562,94660
549,"1000 7TH AV, Oakland, CA",37.792303,-122.2549706,94606
550,"8200 SAN LEANDRO ST, Oakland, CA",37.748993,-122.1907008,94621
551,"HIGH ST, Oakland, CA",37.77238990000001,-122.2148049,94601
552,"7200 BANCROFT AV, Oakland, CA",37.7681292,-122.1761509,94605
553,"2300 HIGH ST, Oakland, CA",37.7796705,-122.2064634,94601
554,"800 PORTAL AV, Oakland, CA",37.812787,-122.2288828,94610
555,"3200 INTERNATIONAL BLVD, Oakland, CA",37.77773820000001,-122.225579,94601
556,"1500 21ST AV, Oakland, CA",37.7860476,-122.2381185,94606
557,"3000 BERLIN WY, Oakland, CA",37.7916355,-122.2105399,94602
558,"4400 BOND ST, Oakland, CA",37.7738401,-122.211359,94601
559,"00 MOSS AV, Oakland, CA",37.8181263,-122.250512,94610
560,"600 APGAR ST, Oakland, CA",37.8280879,-122.2681166,94609
561,"2500 62ND AV, Oakland, CA",37.76896869999999,-122.1893493,94605
562,"1400 104TH AV, Oakland, CA",37.7403007,-122.1674826,94603
563,"4400 PAMPAS AV, Oakland, CA",37.7886308,-122.1902804,94619
564,"2900 E 19TH ST, Oakland, CA",37.7834411,-122.2251328,94601
565,"00 THOUSAND OAKS, Oakland, CA",37.7667167,-122.1283912,94605
566,"400 21ST AND BROADWAY ST, Oakland, CA",37.8100319,-122.267559,94612
567,"2000 PARK BLVD, Oakland, CA",37.8002407,-122.2483953,94606
568,"2000 85TH AV, Oakland, CA",37.75672780000001,-122.1702811,94621
569,"2500 RITCHIE ST, Oakland, CA",37.7620695,-122.1726825,94605
570,"8500 INTERNATIONAL BLVD, Oakland, CA",37.753676,-122.176907,94621
571,"400 PERKINS ST, Oakland, CA",37.8104601,-122.2550642,94610
572,"4800 TELEGRAPH AV, Oakland, CA",37.8348964,-122.2625972,94609
573,"2300 25TH AV, Oakland, CA",37.7879736,-122.2269648,94601
574,"32ND ST & SAN PABLO AV, Oakland, CA",37.8229006,-122.2771983,94608
575,"8300 DOWLING ST, Oakland, CA",37.7600275,-122.1681149,94605
576,"5100 TELEGRAPH AV, Oakland, CA",37.837303,-122.261959,94609
577,"1000 91ST AV, Oakland, CA",37.7461398,-122.1800928,94603
578,"4700 COLISEUM WY, Oakland, CA",37.7661576,-122.2167262,94601
579,"NORTHGATE AVE, Oakland, CA",37.8166671,-122.2697753,94612
580,"6900BLK SAN LEANDRO ST, Oakland, CA",,,
581,"2700 RITCHIE ST, Oakland, CA",37.7634483,-122.1691143,94605
582,"2000 101ST AV, Oakland, CA",37.743789,-122.161533,94603
583,"00 KINGSLAND PL, Oakland, CA",37.7833057,-122.1926605,94619
584,"7600 LOCKWOOD ST, Oakland, CA",37.761682,-122.179378,94621
585,"100 PERSHING DR, Oakland, CA",37.8235087,-122.2143545,94611
586,"3600 ALAMEDA AV, Oakland, CA",37.770066,-122.227113,94601
587,"900 STANFORD AV, Oakland, CA",37.84364,-122.277706,94608
588,"200 E 18TH ST, Oakland, CA",37.8004308,-122.2534467,94606
589,"7400 RUDSDALE ST, Oakland, CA",37.7575436,-122.1879685,94621
590,"2500 WOOD ST, Oakland, CA",37.8209699,-122.2912388,94607
591,"2000 40TH AV, Oakland, CA",37.7788981,-122.2135147,94601
592,"1700 SAN PABLO AVE, Oakland, CA",37.80713710000001,-122.2721269,94612
593,"1500 98TH AV, Oakland, CA",37.7449122,-122.1693643,94603
594,"800 55TH ST, Oakland, CA",37.83977900000001,-122.2698501,94608
595,"1100 CHESTNUT ST, Oakland, CA",37.807162,-122.2855594,94607
596,"1900 UNION ST, Oakland, CA",37.81390469999999,-122.2869363,94607
597,"1600 9TH AV, Oakland, CA",37.7941334,-122.248654,94606
598,"2600 BLK TELEGRAPH AVE, Oakland, CA",37.8156496,-122.2675633,94612
599,"5700 HARMON AV, Oakland, CA",37.7696942,-122.1965062,94621
600,"10500 PONTIAC ST, Oakland, CA",37.7387704,-122.1672653,94603
601,"300 23RD, Oakland, CA",37.7722454,-122.2360827,94606
602,"500 16TH ST, Oakland, CA",37.8061123,-122.2704672,94612
603,"1300 102ND AV, Oakland, CA",37.740209,-122.170015,94603
604,"2200 19TH AV, Oakland, CA",37.7922873,-122.2350991,94606
605,"21ST. ST. @ KAISER WAY, Oakland, CA",37.8096112,-122.264661,94612
606,"9400 DUNBAR DR, Oakland, CA",37.7433176,-122.181007,94603
607,"3200 WEST ST, Oakland, CA",37.8219472,-122.2730742,94608
608,"86TH AV & G ST, Oakland, CA",37.7485852,-122.1850589,94621
609,"1200 88TH AV, Oakland, CA",37.74957879999999,-122.1789083,94621
610,"1300 66TH AV, Oakland, CA",37.7605163,-122.1957859,94621
611,"500 19TH ST, Oakland, CA",37.8083551,-122.2699107,94612
612,"900 34TH ST, Oakland, CA",37.8249272,-122.2757123,94608
613,"3700 HIGH ST, Oakland, CA",37.7882657,-122.1922425,94619
614,"800 100TH AV, Oakland, CA",37.7371407,-122.1791726,94603
615,"2100 7TH AVE, Oakland, CA",37.7988209,-122.2454256,94606
616,"100 BLK FRANKLIN ST., Oakland, CA",37.7949015,-122.2755532,94607
617,"9200 RAILROAD AV, Oakland, CA",37.742363,-122.1862973,94603
618,"600 WEBSTER ST, Oakland, CA",37.79788569999999,-122.2718826,94607
619,"4600 TELEGRAPH AV, Oakland, CA",37.8335665,-122.2632783,94609
620,"2400 E 28TH ST, Oakland, CA",37.7943247,-122.2231612,94601
621,"5900 FOOTHILL BLVD, Oakland, CA",37.7716473,-122.1898718,94605
622,"12800 BROOKPARK RD, Oakland, CA",37.79330909999999,-122.153383,94619
623,"4300 ADELAIDE ST, Oakland, CA",37.7919827,-122.1859027,94619
624,"ALICE/19TH ST, Oakland, CA",37.8088334,-122.2683476,94612
625,"1300 85TH AV, Oakland, CA",37.7524892,-122.1789353,94621
626,"5200 SHATTUCK AV, Oakland, CA",37.8378859,-122.2641719,94609
627,"66TH AV & SAN LEANDRO ST, Oakland, CA",37.7568289,-122.2007531,94621
628,"800 WARFIELD AV, Oakland, CA",37.8131341,-122.2445768,94610
629,"800 MARKET ST, Oakland, CA",37.8032107,-122.2821806,94607
630,"2800 E 9TH ST, Oakland, CA",37.776659,-122.233625,94601
631,"2200 TELEGRAPH AVE, Oakland, CA",37.811502,-122.2687119,94612
632,"2300 EMBARCADERO, Oakland, CA",37.7753856,-122.2382117,94606
633,"8100 NEY AV, Oakland, CA",37.7641788,-122.1639391,94605
634,"64TH AV & HAYES ST, Oakland, CA",37.7662653,-122.1908847,94605
635,"200 CALDECOTT LANE, Oakland, CA",37.8564184,-122.2198128,94618
636,"2600 BEAL AV, Oakland, CA",37.7730656,-122.1915663,94605
637,"6400 MOKELUMNE AV, Oakland, CA",37.777356,-122.1746715,94605
638,"1000 WOOD ST, Oakland, CA",37.8103681,-122.3000368,94607
639,"6100 SWAINLAND RD, Oakland, CA",37.8426211,-122.2186101,94611
640,"1400 E 12TH ST, Oakland, CA",37.7884857,-122.2466182,94606
641,"1500 MITCHELL ST, Oakland, CA",37.7811287,-122.2297804,94601
642,"38TH BROADWAY, Oakland, CA",37.8259757,-122.2571247,94611
643,"500 HADDON RD, Oakland, CA",37.8039759,-122.2463562,94606
644,"2000 E 26TH ST, Oakland, CA",37.79478930000001,-122.2314203,94606
645,"1400 82ND AV, Oakland, CA",37.75579510000001,-122.1792489,94621
646,"13300 SLOPECREST DR, Oakland, CA",37.7890101,-122.1447952,94619
647,"1000 52ND AV, Oakland, CA",37.7658416,-122.2101632,94601
648,"HAGENBERGER BOULEVARD, Oakland, CA",37.73337,-122.1979195,94621
649,"9600 EDES AV, Oakland, CA",37.7372707,-122.1851147,94603
650,"1600 90TH AV, Oakland, CA",37.7504601,-122.1718776,94603
651,"2500 OLIVER AV, Oakland, CA",37.74596,-122.1546973,94605
652,"2000 MOUNTAIN BOULEVARD, Oakland, CA",37.8273236,-122.2097884,94611
653,"8000 HANSOM DR, Oakland, CA",37.7739672,-122.1368593,94605
654,"20TH ST & BROADWAY, Oakland, CA",37.8090704,-122.2682836,94612
655,"2600 E 27TH ST, Oakland, CA",37.7915516,-122.2226378,94601
656,"4000 KUHNLE AV, Oakland, CA",37.781572,-122.1735582,94605
657,"1900 83RD AV, Oakland, CA",37.7575534,-122.1734396,94621
658,"100TH AV & INTERNATIONAL BLVD, Oakland, CA",37.7425157,-122.1691333,94603
659,"300 E 12TH ST, Oakland, CA",37.7965572,-122.2564542,94606
660,"4600 TULIP AV, Oakland, CA",37.7862134,-122.1890389,94619
661,"400 ADELINE ST, Oakland, CA",37.8023888,-122.2887349,94607
662,"800 21ST ST, Oakland, CA",37.8121827,-122.2766478,94607
663,"4500 FIELDBROOK RD, Oakland, CA",37.7939773,-122.1834326,94619
664,"2400 E 12TH ST, Oakland, CA",37.7819375,-122.2351878,94601
665,"00 WEBSTER ST, Oakland, CA",37.8139381,-122.2646026,94612
666,"1000 BROADWAY, Oakland, CA",37.8019649,-122.2723625,94607
667,"10800 SKYLINE BOULEVARD, Oakland, CA",37.8064452,-122.1786176,94611
668,"2200 LAKESHORE AV, Oakland, CA",37.8052172,-122.2505242,94606
669,"1500 E 12TH ST, Oakland, CA",37.7883038,-122.2456601,94606
670,"6800 CHARING CROSS RD, Oakland, CA",37.8554452,-122.2242331,94705
671,"2900 82ND AV, Oakland, CA",37.76338399999999,-122.1635895,94605
672,"OVER ST & VIOLA ST, Oakland, CA",37.7895641,-122.2014808,94619
673,"00 LEAMONT CT, Oakland, CA",37.7473466,-122.1371642,94605
674,"1200 84TH AVENUE, Oakland, CA",37.7524181,-122.1808799,94621
675,"6200 MARSHALL ST, Oakland, CA",37.8445107,-122.2851954,94608
676,"13TH AVE, Oakland, CA",37.7961435,-122.2384,94606
677,"3600 COLUMBIAN DRIVE, Oakland, CA",37.7723616,-122.1653583,94605
678,"1200 81ST AV, Oakland, CA",37.7536467,-122.1840388,94621
679,"900 46TH ST, Oakland, CA",37.8352109,-122.2730999,94608
680,"7300 GARFIELD AV, Oakland, CA",37.76628050000001,-122.1749979,94605
681,"2200 57TH AV, Oakland, CA",37.770143,-122.195518,94605
682,"500 MARITIME ST, Oakland, CA",37.8096466,-122.3124746,94607
683,"1200 EMBARCADERO, Oakland, CA",37.7836298,-122.2431482,94606
684,"600 14TH ST, Oakland, CA",37.8060564,-122.2748262,94612
685,"800 MADISON ST, Oakland, CA",37.797385,-122.2653001,94607
686,"2900 OCTAVIA ST, Oakland, CA",37.7887631,-122.2065632,94619
687,"8500 BANCROFT AV, Oakland, CA",37.7575728,-122.168241,94605
688,"1800 SAN PABLO AVE, Oakland, CA",37.8083304,-122.2720642,94612
689,"3600 BRUNELL DR, Oakland, CA",37.803658,-122.182134,94602
690,"1900 HARRINGTON AV, Oakland, CA",37.7798916,-122.2176287,94601
691,"7900 ALDER ST, Oakland, CA",37.7578774,-122.1807733,94621
692,"300 LESTER AV, Oakland, CA",37.8016604,-122.2513755,94606
693,"20TH STREET BROADWAY, Oakland, CA",37.8088334,-122.2683476,94612
